919,VALENTINA,Female,East,DELHI,110003,JOINT,VOTER_ID,77254,Commerical,6,21-01-2021,28-02-2021,21-02-2021,Connection Released,4510,VINOD GUPTA,Installation completed
920,TRISH,Female,East,DELHI,110029,INDIVIDUAL,VOTER_ID,90659,Residential,9,08-12-2021,12-01-2022,08-01-2022,Approved,1678,Manoj Pandey,Installation pending
921,GARRETT,Female,East,DELHI,110036,INDIVIDUAL,AADHAR,7.28E+11,Residential,10,20-01-2021,03-01-2022,20-02-2021,Approved,4510,VINOD GUPTA,Installation pending
922,RAVI,Female,East,DELHI,110058,INDIVIDUAL,PAN,9975577,Commerical,5,11-10-2021,11-04-2021,11-11-2021,Approved,1678,Manoj Pandey,Installation pending
923,MAXINE,Female,East,DELHI,110013,INDIVIDUAL,PASSPORT,49707938,Residential,6,12-12-2021,24-06-2021,12-01-2022,Approved,1678,Manoj Pandey,Installation pending
924,MILTON,Female,East,DELHI,110029,INDIVIDUAL,PAN,1394170,Commerical,7,05-02-2021,07-08-2021,05-03-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
925,LORENZO,Female,East,DELHI,110017,INDIVIDUAL,PAN,2987839,Commerical,4,15-07-2021,25-12-2021,15-08-2021,Connection Released,1678,Manoj Pandey,Installation completed
926,MICHAL,Female,East,DELHI,110023,INDIVIDUAL,PASSPORT,855446210,Residential,2,23-11-2021,28-02-2021,23-12-2021,Connection Released,1678,Manoj Pandey,Installation completed
927,IVETTE,Female,East,DELHI,110036,INDIVIDUAL,PAN,3729306,Residential,6,10-08-2021,01-07-2021,10-09-2021,Approved,2456,RAHUL SINGH,Installation pending
928,LLOYD,Female,East,DELHI,110061,INDIVIDUAL,PASSPORT,912549400,Residential,4,06-09-2021,05-10-2021,06-10-2021,Approved,1311,Sudhanshu Gupta,Installation pending
929,CELIA,Female,East,DELHI,110061,INDIVIDUAL,AADHAR,3.24E+11,Residential,9,19-10-2021,21-04-2021,19-11-2021,Connection Released,2456,RAHUL SINGH,Installation completed
930,LILIANA,Female,East,DELHI,110020,INDIVIDUAL,PAN,2813784,Residential,9,12-09-2021,06-10-2021,12-10-2021,Connection Released,1678,Manoj Pandey,Installation completed
931,ELLA,Female,East,DELHI,110010,JOINT,PAN,1567516,Residential,7,22-08-2021,20-07-2021,22-09-2021,Connection Released,2456,RAHUL SINGH,Installation completed
932,HASSAN,Female,East,DELHI,110060,INDIVIDUAL,PAN,7947766,Commerical,6,23-07-2021,24-10-2021,23-08-2021,Connection Released,2456,RAHUL SINGH,Installation completed
933,TOBY,Female,East,DELHI,110036,INDIVIDUAL,PASSPORT,44460907,Commerical,6,02-12-2021,10-01-2022,02-01-2022,Connection Released,1460,HEM CHAND,Installation completed
934,SHIRA,Female,East,DELHI,110050,INDIVIDUAL,VOTER_ID,87149,Residential,11,22-08-2021,22-09-2021,22-09-2021,Approved,4510,VINOD GUPTA,Installation pending
935,BETHANY,Female,East,DELHI,110014,INDIVIDUAL,VOTER_ID,92919,Commerical,11,20-08-2021,25-07-2021,20-09-2021,Approved,1460,HEM CHAND,Installation pending
936,GRETCHEN,Female,East,DELHI,110005,INDIVIDUAL,VOTER_ID,86136,Commerical,6,02-11-2021,02-06-2021,02-12-2021,Approved,2456,RAHUL SINGH,Installation pending
937,YANA,Female,East,DELHI,110027,INDIVIDUAL,PASSPORT,842106208,Commerical,12,08-04-2021,07-11-2021,08-05-2021,Connection Released,1460,HEM CHAND,Installation completed
938,DEB,Female,East,DELHI,110054,INDIVIDUAL,AADHAR,2.58E+11,Residential,12,25-07-2021,21-01-2022,25-08-2021,Connection Released,1460,HEM CHAND,Installation completed
939,ALYSON,Female,East,DELHI,110001,INDIVIDUAL,VOTER_ID,70187,Commerical,5,07-03-2021,23-04-2021,07-04-2021,Connection Released,1460,HEM CHAND,Installation completed
940,RORY,Female,East,DELHI,110019,JOINT,VOTER_ID,95352,Commerical,3,09-11-2021,27-05-2021,09-12-2021,Approved,1460,HEM CHAND,Installation pending
941,CANDY,Female,East,DELHI,110020,JOINT,VOTER_ID,98752,Commerical,3,08-01-2021,15-02-2021,08-02-2021,Approved,1460,HEM CHAND,Installation pending
942,ROLAND,Female,East,DELHI,110024,INDIVIDUAL,AADHAR,3.11E+11,Residential,7,22-09-2021,02-06-2021,22-10-2021,Connection Released,4510,VINOD GUPTA,Installation completed
943,STÉPHAN,Female,East,DELHI,110027,JOINT,PAN,1174601,Residential,9,05-09-2021,07-04-2021,05-10-2021,Pending,1460,HEM CHAND,Documents verification in progress
944,NELLY,Female,East,DELHI,110002,INDIVIDUAL,AADHAR,6.48E+11,Residential,12,10-08-2021,06-02-2021,10-09-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
945,WINSTON,Female,East,DELHI,110051,INDIVIDUAL,AADHAR,1.46E+11,Residential,8,23-01-2021,26-11-2021,23-02-2021,Pending,1678,Manoj Pandey,Documents verification in progress
946,GUILLERMO,Female,East,DELHI,110002,INDIVIDUAL,AADHAR,8.44E+11,Commerical,3,11-10-2021,01-01-2022,11-11-2021,Pending,1678,Manoj Pandey,Documents verification in progress
947,CLARE,Female,East,DELHI,110005,INDIVIDUAL,PAN,3568970,Commerical,10,28-12-2021,14-05-2021,28-01-2022,Approved,1460,HEM CHAND,Installation pending
948,DAMARIS,Female,East,DELHI,110012,INDIVIDUAL,VOTER_ID,87852,Residential,2,09-07-2021,28-02-2021,09-08-2021,Approved,4510,VINOD GUPTA,Installation pending
949,ISABELLA,Female,East,DELHI,110052,INDIVIDUAL,PASSPORT,60569218,Commerical,3,07-05-2021,10-09-2021,07-06-2021,Approved,2456,RAHUL SINGH,Installation pending
950,JANA,Female,East,DELHI,110012,INDIVIDUAL,PAN,9621081,Residential,2,01-02-2021,14-05-2021,01-03-2021,Approved,1311,Sudhanshu Gupta,Installation pending
951,STEPH,Female,East,DELHI,110059,INDIVIDUAL,PAN,2532564,Commerical,11,06-01-2021,06-06-2021,06-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
952,TALIA,Female,East,DELHI,110026,JOINT,AADHAR,3.68E+11,Residential,4,22-05-2021,28-02-2021,22-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
953,ROBBIE,Female,East,DELHI,110012,JOINT,PAN,4068587,Commerical,6,23-11-2021,29-01-2022,23-12-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
954,DARYL,Female,East,DELHI,110060,INDIVIDUAL,PAN,9745394,Residential,1,07-11-2021,05-05-2021,07-12-2021,Approved,4510,VINOD GUPTA,Installation pending
955,KAITLIN,Female,East,DELHI,110010,INDIVIDUAL,AADHAR,7.77E+11,Commerical,11,19-06-2021,26-04-2021,19-07-2021,Approved,4510,VINOD GUPTA,Installation pending
956,VITO,Female,East,DELHI,110018,INDIVIDUAL,VOTER_ID,76104,Commerical,6,08-04-2021,19-10-2021,08-05-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
957,MEAGHAN,Female,East,DELHI,110005,INDIVIDUAL,PAN,2013181,Residential,11,18-06-2021,29-08-2021,18-07-2021,Approved,2456,RAHUL SINGH,Installation pending
958,LEA,Female,East,DELHI,110011,INDIVIDUAL,PASSPORT,677641961,Commerical,4,29-08-2021,27-02-2021,29-09-2021,Approved,1460,HEM CHAND,Installation pending
959,VINCE,Female,East,DELHI,110053,INDIVIDUAL,AADHAR,7.69E+11,Residential,8,20-01-2021,20-04-2021,20-02-2021,Approved,1678,Manoj Pandey,Installation pending
960,SYED,Female,East,DELHI,110044,INDIVIDUAL,VOTER_ID,72073,Residential,4,18-06-2021,19-09-2021,18-07-2021,Approved,2456,RAHUL SINGH,Installation pending
961,RACHELLE,Female,East,DELHI,110017,INDIVIDUAL,PAN,4558948,Commerical,3,18-04-2021,12-02-2021,18-05-2021,Pending,1460,HEM CHAND,Documents verification in progress
962,GIUSEPPE,Female,East,DELHI,110022,JOINT,VOTER_ID,98828,Commerical,12,21-11-2021,08-07-2021,21-12-2021,Pending,1460,HEM CHAND,Documents verification in progress
963,GUS,Female,East,DELHI,110033,INDIVIDUAL,AADHAR,4.93E+11,Commerical,2,24-01-2021,06-02-2021,24-02-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
964,ELIZA,Female,East,DELHI,110029,INDIVIDUAL,PASSPORT,213856799,Residential,9,05-02-2021,17-12-2021,05-03-2021,Approved,1311,Sudhanshu Gupta,Installation pending
965,DWIGHT,Female,East,DELHI,110013,INDIVIDUAL,VOTER_ID,76158,Residential,4,21-10-2021,20-08-2021,21-11-2021,Approved,1460,HEM CHAND,Installation pending
966,MILDRED,Female,East,DELHI,110057,INDIVIDUAL,PASSPORT,463634724,Residential,9,14-05-2021,10-11-2021,14-06-2021,Pending,1678,Manoj Pandey,Documents verification in progress
967,GILBERT,Female,East,DELHI,110014,INDIVIDUAL,PAN,4142446,Commerical,10,09-09-2021,27-05-2021,09-10-2021,Approved,2456,RAHUL SINGH,Installation pending
968,GIGI,Female,East,DELHI,110062,INDIVIDUAL,VOTER_ID,93813,Commerical,3,19-05-2021,23-07-2021,19-06-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
969,MINA,Female,East,DELHI,110038,INDIVIDUAL,AADHAR,9.07E+11,Residential,7,31-05-2021,17-07-2021,30-06-2021,Pending,1678,Manoj Pandey,Documents verification in progress
970,KAITLYN,Female,East,DELHI,110043,INDIVIDUAL,PAN,9217755,Residential,4,11-09-2021,03-09-2021,11-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
971,SHERI,Female,East,DELHI,110045,JOINT,PASSPORT,697149750,Residential,3,24-02-2021,08-04-2021,24-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
972,BEATRIZ,Female,East,DELHI,110009,JOINT,PASSPORT,301646221,Residential,10,29-07-2021,26-11-2021,29-08-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
973,BYRON,Female,East,DELHI,110011,INDIVIDUAL,PASSPORT,600851818,Commerical,9,22-05-2021,20-10-2021,22-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
974,LEWIS,Female,East,DELHI,110047,JOINT,PAN,8423565,Commerical,6,11-02-2021,26-04-2021,11-03-2021,Pending,1678,Manoj Pandey,Documents verification in progress
975,DARNELL,Female,East,DELHI,110045,INDIVIDUAL,AADHAR,3.27E+11,Residential,8,14-04-2021,10-10-2021,14-05-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
976,YASMIN,Female,East,DELHI,110026,INDIVIDUAL,PAN,1699211,Residential,11,22-04-2021,13-02-2021,22-05-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
977,ANTONIA,Female,East,DELHI,110058,INDIVIDUAL,AADHAR,8.56E+11,Residential,1,30-12-2021,09-10-2021,30-01-2022,Pending,1311,Sudhanshu Gupta,Documents verification in progress
978,BRYANT,Female,East,DELHI,110065,INDIVIDUAL,PAN,9080749,Residential,2,23-11-2021,15-07-2021,23-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
979,ARNOLD,Female,East,DELHI,110038,INDIVIDUAL,PASSPORT,555527377,Commerical,4,07-12-2021,02-12-2021,07-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
980,MISSY,Female,East,DELHI,110047,INDIVIDUAL,AADHAR,4.40E+11,Commerical,7,29-12-2021,10-06-2021,29-01-2022,Pending,2456,RAHUL SINGH,Documents verification in progress
981,GWEN,Female,East,DELHI,110048,INDIVIDUAL,AADHAR,6.82E+11,Residential,5,03-05-2021,18-10-2021,03-06-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
982,ROSEANN,Female,East,DELHI,110063,INDIVIDUAL,PASSPORT,724333803,Commerical,12,06-06-2021,06-09-2021,06-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
983,BRUNO,Female,East,DELHI,110029,JOINT,AADHAR,9.60E+11,Commerical,7,25-11-2021,09-12-2021,25-12-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
984,PRIYA,Female,East,DELHI,110020,JOINT,PASSPORT,884162046,Residential,12,25-09-2021,08-04-2021,25-10-2021,Pending,1678,Manoj Pandey,Documents verification in progress
985,ALEC,Female,East,DELHI,110006,INDIVIDUAL,PASSPORT,614297374,Commerical,11,03-02-2021,01-10-2021,03-03-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
986,ERNESTO,Female,East,DELHI,110004,INDIVIDUAL,AADHAR,3.52E+11,Residential,8,23-01-2021,14-02-2021,23-02-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
987,EARL,Female,East,DELHI,110029,INDIVIDUAL,VOTER_ID,99237,Commerical,8,02-09-2021,30-12-2021,02-10-2021,Pending,1460,HEM CHAND,Documents verification in progress
988,JOSIE,Female,East,DELHI,110049,INDIVIDUAL,VOTER_ID,90843,Residential,8,26-02-2021,09-08-2021,26-03-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
989,WEI,Female,East,DELHI,110050,INDIVIDUAL,AADHAR,7.41E+11,Commerical,8,01-10-2021,14-04-2021,01-11-2021,Approved,2456,RAHUL SINGH,Installation pending
990,AVA,Female,East,DELHI,110055,INDIVIDUAL,VOTER_ID,77722,Residential,3,12-01-2021,18-07-2021,12-02-2021,Approved,1678,Manoj Pandey,Installation pending
991,MIN,Female,East,DELHI,110045,INDIVIDUAL,PAN,1568357,Residential,6,05-07-2021,04-03-2021,05-08-2021,Approved,2456,RAHUL SINGH,Installation pending
992,GRAHAM,Female,East,DELHI,110044,INDIVIDUAL,PAN,1567055,Commerical,10,11-10-2021,10-09-2021,11-11-2021,Approved,1678,Manoj Pandey,Installation pending
993,CARMINE,Female,East,DELHI,110037,JOINT,PAN,3284069,Residential,7,05-07-2021,05-08-2021,05-08-2021,Approved,1460,HEM CHAND,Installation pending
994,ALLY,Female,East,DELHI,110034,INDIVIDUAL,PAN,2802493,Commerical,9,20-10-2021,20-11-2021,20-11-2021,Approved,1678,Manoj Pandey,Installation pending
995,KENYA,Female,East,DELHI,110051,INDIVIDUAL,PAN,6067426,Residential,11,29-10-2021,29-11-2021,29-11-2021,Approved,1678,Manoj Pandey,Installation pending
996,RAMONA,Female,East,DELHI,110035,INDIVIDUAL,PAN,1514491,Commerical,9,27-10-2021,27-11-2021,27-11-2021,Approved,4510,VINOD GUPTA,Installation pending
997,KIRA,Female,East,DELHI,110023,INDIVIDUAL,AADHAR,8.82E+11,Residential,3,01-06-2021,,01-07-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
998,ADA,Female,East,DELHI,110060,INDIVIDUAL,PAN,3217695,Commerical,12,24-04-2021,,24-05-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
999,FRANCESCO,Female,East,DELHI,110064,INDIVIDUAL,VOTER_ID,77595,Commerical,2,12-10-2021,,12-11-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1000,ELISSA,Female,East,DELHI,110063,INDIVIDUAL,AADHAR,2.14E+11,Commerical,4,23-12-2021,,23-01-2022,Pending,4510,VINOD GUPTA,Documents verification in progress
1001,HAYLEY,Female,East,DELHI,110042,INDIVIDUAL,PASSPORT,799143397,Residential,5,29-08-2021,,29-09-2021,Pending,1460,HEM CHAND,Documents verification in progress
1002,LOREN,Female,East,DELHI,110019,JOINT,VOTER_ID,78311,Residential,8,29-09-2021,,29-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1003,JOHNATHAN,Female,East,DELHI,110029,JOINT,AADHAR,2.07E+11,Residential,12,16-03-2021,,16-04-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1004,ELSA,Female,East,DELHI,110043,INDIVIDUAL,VOTER_ID,77279,Residential,12,13-07-2021,,13-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
1005,KÁRI,Female,East,DELHI,110042,JOINT,PAN,4537304,Residential,10,12-10-2021,,12-11-2021,Pending,1460,HEM CHAND,Documents verification in progress
1006,FABIO,Female,East,DELHI,110032,INDIVIDUAL,PASSPORT,101134400,Residential,9,16-06-2021,,16-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1007,TRISTAN,Female,East,DELHI,110030,INDIVIDUAL,PAN,1683119,Commerical,11,11-01-2021,,11-02-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1008,SVETLANA,Female,East,DELHI,110035,INDIVIDUAL,AADHAR,8.95E+11,Commerical,6,13-06-2021,,13-07-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1009,EDITH,Female,East,DELHI,110042,INDIVIDUAL,VOTER_ID,94436,Commerical,9,13-08-2021,13-09-2021,13-09-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1010,INNA,Female,East,DELHI,110052,INDIVIDUAL,VOTER_ID,87630,Commerical,11,28-10-2021,28-11-2021,28-11-2021,Approved,2456,RAHUL SINGH,Installation pending
1011,MEAGAN,Female,East,DELHI,110001,INDIVIDUAL,VOTER_ID,74203,Residential,1,12-01-2021,12-02-2021,12-02-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1012,ISABELLE,Female,East,DELHI,110041,INDIVIDUAL,VOTER_ID,86841,Residential,5,02-06-2021,02-07-2021,02-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1013,KELLEY,Female,East,DELHI,110032,INDIVIDUAL,PAN,8907055,Residential,12,30-08-2021,,30-09-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1014,LETICIA,Female,East,DELHI,110063,JOINT,PAN,3879111,Residential,8,10-12-2021,,10-01-2022,Pending,4510,VINOD GUPTA,Documents verification in progress
1015,HANNA,Female,East,DELHI,110005,JOINT,PASSPORT,993395412,Residential,10,20-11-2021,,20-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1016,TY,Female,East,DELHI,110036,INDIVIDUAL,PAN,7573790,Residential,8,09-06-2021,09-07-2021,09-07-2021,Approved,1678,Manoj Pandey,Installation pending
1017,JACKSON,Female,East,DELHI,110010,INDIVIDUAL,PAN,5767336,Commerical,2,15-01-2021,15-02-2021,15-02-2021,Approved,1678,Manoj Pandey,Installation pending
1018,TRINA,Female,East,DELHI,110026,INDIVIDUAL,VOTER_ID,73281,Residential,11,02-09-2021,,02-10-2021,Pending,1460,HEM CHAND,Documents verification in progress
1019,KELLIE,Female,East,DELHI,110041,INDIVIDUAL,VOTER_ID,98970,Commerical,4,29-03-2021,,29-04-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1020,ROSANNA,Female,East,DELHI,110039,INDIVIDUAL,VOTER_ID,99059,Commerical,7,18-10-2021,,18-11-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1021,CHARMAINE,Female,East,DELHI,110058,INDIVIDUAL,AADHAR,6.09E+11,Residential,6,30-06-2021,30-07-2021,30-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1022,RENÁTA,Female,East,DELHI,110041,INDIVIDUAL,PASSPORT,761773908,Commerical,11,18-04-2021,18-05-2021,18-05-2021,Approved,4510,VINOD GUPTA,Installation pending
1023,MAGDALENA,Female,East,DELHI,110006,INDIVIDUAL,AADHAR,8.88E+11,Residential,4,14-02-2021,,14-03-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1024,MARCELA,Female,East,DELHI,110062,JOINT,PASSPORT,534383075,Commerical,3,26-10-2021,,26-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1025,GERRY,Female,East,DELHI,110029,INDIVIDUAL,VOTER_ID,88458,Commerical,5,04-09-2021,,04-10-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1026,MICKEY,Female,East,DELHI,110021,INDIVIDUAL,VOTER_ID,76901,Commerical,11,19-02-2021,,19-03-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1027,RAHUL,Female,East,DELHI,110018,INDIVIDUAL,PASSPORT,815132423,Residential,4,12-10-2021,,12-11-2021,Connection Released,1678,Manoj Pandey,Installation completed
1028,ISAIAH,Female,East,DELHI,110047,INDIVIDUAL,PASSPORT,472544607,Residential,1,28-04-2021,,28-05-2021,Connection Released,4510,VINOD GUPTA,Installation completed
1029,LEILA,Female,East,DELHI,110064,INDIVIDUAL,VOTER_ID,92792,Residential,4,04-07-2021,,04-08-2021,Connection Released,2456,RAHUL SINGH,Installation completed
1030,LI,Female,East,DELHI,110012,INDIVIDUAL,VOTER_ID,89334,Residential,10,14-11-2021,14-12-2021,14-12-2021,Approved,1460,HEM CHAND,Installation pending
1031,JUANITA,Female,East,DELHI,110047,INDIVIDUAL,VOTER_ID,74146,Residential,4,16-11-2021,16-12-2021,16-12-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1032,ANDREAS,Female,East,DELHI,110047,INDIVIDUAL,AADHAR,2.77E+11,Residential,1,26-07-2021,26-08-2021,26-08-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1033,ALEXANDRIA,Female,East,DELHI,110024,JOINT,PASSPORT,421553035,Residential,8,17-12-2021,17-01-2022,17-01-2022,Approved,1311,Sudhanshu Gupta,Installation pending
1034,HARVEY,Female,West,DELHI,110046,JOINT,PAN,1302214,Commerical,2,12-10-2021,,12-11-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
1035,ROSALIE,Female,West,DELHI,110028,INDIVIDUAL,VOTER_ID,94613,Commerical,11,27-09-2021,,27-10-2021,Connection Released,1460,HEM CHAND,Installation completed
1036,VLAD,Female,West,DELHI,110017,JOINT,AADHAR,9.70E+11,Commerical,8,06-04-2021,,06-05-2021,Connection Released,1678,Manoj Pandey,Installation completed
1037,HUGH,Female,West,DELHI,110028,INDIVIDUAL,AADHAR,5.59E+11,Commerical,12,30-01-2021,28-02-2021,28-02-2021,Approved,1678,Manoj Pandey,Installation pending
1038,PAULETTE,Female,West,DELHI,110017,INDIVIDUAL,PASSPORT,355110403,Commerical,6,12-12-2021,12-01-2022,12-01-2022,Approved,2456,RAHUL SINGH,Installation pending
1039,LATISHA,Female,West,DELHI,110043,INDIVIDUAL,PASSPORT,895391678,Commerical,4,10-06-2021,,10-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1040,JUN,Female,West,DELHI,110033,INDIVIDUAL,PAN,5687827,Residential,1,22-11-2021,,22-12-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1041,RENA,Female,West,DELHI,110029,INDIVIDUAL,VOTER_ID,75929,Commerical,9,26-06-2021,,26-07-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1042,MUSTAFA,Female,West,DELHI,110025,INDIVIDUAL,VOTER_ID,74559,Residential,11,29-11-2021,,29-12-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1043,MARCY,Female,West,DELHI,110040,INDIVIDUAL,VOTER_ID,88828,Residential,10,23-10-2021,,23-11-2021,Pending,1460,HEM CHAND,Documents verification in progress
1044,LAUREL,Female,West,DELHI,110012,INDIVIDUAL,PAN,4775014,Commerical,8,03-12-2021,03-01-2022,03-01-2022,Approved,2456,RAHUL SINGH,Installation pending
1045,GABBY,Female,West,DELHI,110047,JOINT,PASSPORT,385420135,Commerical,10,11-03-2021,11-04-2021,11-04-2021,Approved,1678,Manoj Pandey,Installation pending
1046,JAYSON,Female,West,DELHI,110058,JOINT,AADHAR,3.96E+11,Residential,11,24-05-2021,24-06-2021,24-06-2021,Approved,1460,HEM CHAND,Installation pending
1047,JULIEN,Female,West,DELHI,110022,INDIVIDUAL,PASSPORT,362642517,Commerical,3,07-07-2021,07-08-2021,07-08-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1048,EMILIO,Female,West,DELHI,110055,INDIVIDUAL,AADHAR,9.54E+11,Residential,3,11-05-2021,,11-06-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1049,EDNA,Female,West,DELHI,110023,INDIVIDUAL,PASSPORT,291382301,Commerical,9,06-11-2021,,06-12-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1050,SHERRI,Female,West,DELHI,110020,INDIVIDUAL,PAN,5991974,Residential,1,26-06-2021,,26-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1051,JAE,Female,West,DELHI,110064,INDIVIDUAL,VOTER_ID,73536,Residential,7,25-11-2021,25-12-2021,25-12-2021,Approved,2456,RAHUL SINGH,Installation pending
1052,TAMAR,Female,West,DELHI,110026,INDIVIDUAL,AADHAR,4.47E+11,Residential,6,29-01-2021,28-02-2021,28-02-2021,Approved,1460,HEM CHAND,Installation pending
1053,ASIA,Female,West,DELHI,110005,INDIVIDUAL,PASSPORT,620289266,Residential,3,15-03-2021,,15-04-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1054,SHANI,Female,West,DELHI,110051,INDIVIDUAL,PAN,5371115,Residential,2,20-10-2021,,20-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1055,THEODORE,Female,West,DELHI,110002,JOINT,VOTER_ID,71101,Commerical,2,08-09-2021,,08-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1056,NOREEN,Female,West,DELHI,110041,INDIVIDUAL,AADHAR,2.12E+11,Residential,6,18-09-2021,,18-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1057,RUSS,Female,West,DELHI,110002,INDIVIDUAL,AADHAR,6.67E+11,Residential,3,07-09-2021,,07-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1058,TIA,Female,West,DELHI,110062,INDIVIDUAL,PAN,6123374,Commerical,4,01-06-2021,01-07-2021,01-07-2021,Approved,4510,VINOD GUPTA,Installation pending
1059,ALMA,Female,West,DELHI,110038,INDIVIDUAL,PASSPORT,491182941,Commerical,2,05-09-2021,05-10-2021,05-10-2021,Approved,1678,Manoj Pandey,Installation pending
1060,CARMELA,Female,West,DELHI,110038,INDIVIDUAL,PAN,1928025,Residential,12,21-03-2021,21-04-2021,21-04-2021,Approved,4510,VINOD GUPTA,Installation pending
1061,ELIJAH,Female,West,DELHI,110058,INDIVIDUAL,VOTER_ID,70250,Residential,12,06-09-2021,06-10-2021,06-10-2021,Approved,1678,Manoj Pandey,Installation pending
1062,ABDUL,Female,West,DELHI,110011,INDIVIDUAL,AADHAR,4.16E+11,Commerical,9,11-03-2021,,11-04-2021,Pending,1460,HEM CHAND,Documents verification in progress
1063,NIKI,Female,West,DELHI,110042,INDIVIDUAL,AADHAR,7.32E+11,Commerical,5,03-11-2021,,03-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1064,TARYN,Female,West,DELHI,110065,JOINT,AADHAR,4.76E+11,Commerical,3,29-04-2021,,29-05-2021,Pending,1460,HEM CHAND,Documents verification in progress
1065,MOE,Female,West,DELHI,110064,JOINT,PASSPORT,280319730,Residential,2,20-06-2021,20-07-2021,20-07-2021,Approved,1460,HEM CHAND,Installation pending
1066,ABE,Female,West,DELHI,110021,INDIVIDUAL,PASSPORT,704537914,Commerical,11,24-09-2021,24-10-2021,24-10-2021,Approved,1678,Manoj Pandey,Installation pending
1067,LYNETTE,Female,West,DELHI,110004,JOINT,PAN,1321999,Residential,2,09-12-2021,,09-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
1068,PAULINA,Female,West,DELHI,110004,INDIVIDUAL,VOTER_ID,77236,Commerical,5,16-01-2021,,16-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1069,BRANDI,Female,West,DELHI,110057,INDIVIDUAL,AADHAR,9.51E+11,Residential,9,26-05-2021,,26-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1070,ALESSANDRA,Female,West,DELHI,110050,INDIVIDUAL,PAN,7826427,Residential,7,08-11-2021,,08-12-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1071,FARAH,Female,West,DELHI,110033,INDIVIDUAL,AADHAR,7.64E+11,Commerical,12,30-12-2021,,30-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
